press_id,cycle_index,activation_no,i_inrush_peak_a,t_inrush_ms,i2t_activation_a2s,t_hf_min,i_anode_a,u_anode_v,damage_true,fuse_blown,split
P19,13,1,809.6,20.42,4460.9,8.18,6.924,6976.8,0.45952,0,train
P19,13,2,772.4,20.32,4041.1,7.28,6.93,6966.0,0.47437,0,train
P19,14,1,853.3,20.96,5087.0,3.74,6.763,6970.9,0.49878,0,train
P19,14,2,846.9,25.28,6044.1,4.61,6.756,6997.7,0.52162,0,train
P19,14,3,757.7,17.66,3380.3,3.99,6.782,6987.3,0.534,0,train
P19,15,1,787.7,19.51,4036.3,4.2,6.722,7003.2,0.55146,0,train
P19,15,2,732.4,21.16,3784.2,4.1,6.73,6996.6,0.56656,0,train
P19,15,3,846.4,19.29,4605.8,4.11,6.71,6973.1,0.58564,0,train
P19,16,1,882.6,16.75,4349.3,6.15,7.009,6959.4,0.60523,0,train
P19,16,2,846.1,18.13,4326.7,6.91,7.012,6987.4,0.62405,0,train
P19,16,3,784.9,18.19,3735.5,5.88,7.003,6983.4,0.64046,0,train
P19,17,1,867.6,16.3,4089.5,4.74,6.849,6985.5,0.65258,0,train
P19,17,2,779.4,16.22,3284.6,3.13,6.84,6990.0,0.66393,0,train
P19,17,3,871.0,19.36,4896.3,2.5,6.856,6996.2,0.68538,0,train
P19,18,1,812.0,19.94,4382.0,6.75,6.925,6997.2,0.70395,0,train
P19,18,2,808.0,19.19,4177.1,4.92,6.932,6982.8,0.72284,0,train
P19,19,1,849.6,18.45,4439.3,7.2,6.744,6999.0,0.74287,0,train
P19,19,2,809.1,14.15,3087.7,7.33,6.739,6991.4,0.75564,0,train
P19,20,1,886.2,18.74,4906.4,5.71,7.002,7005.1,0.77983,0,train
P19,20,2,831.6,23.39,5391.7,5.09,7.009,7013.1,0.80354,0,train
P19,20,3,720.4,15.71,2718.3,5.74,6.995,7002.3,0.81398,0,train
P19,21,1,856.5,27.25,6663.2,7.8,6.983,6996.3,0.8482,0,train
P19,21,2,749.5,18.89,3536.4,5.35,6.99,7002.1,0.86323,0,train
P19,22,1,825.6,17.5,3975.9,9.22,6.782,6977.0,0.87867,0,train
P19,22,2,735.9,20.74,3743.3,7.77,6.775,7003.1,0.88965,0,train
P19,23,1,874.9,17.26,4404.6,6.1,6.821,6982.9,0.90821,0,train
P19,23,2,725.1,17.62,3087.6,5.65,6.798,6971.5,0.91965,0,train
P19,24,1,931.0,13.88,4008.8,7.41,6.937,7007.8,0.9344,0,train
P19,24,2,793.8,17.34,3641.9,6.72,6.95,6992.8,0.94826,0,train
P19,25,1,875.3,14.24,3636.0,2.5,6.948,6996.6,0.96363,0,train
P19,25,2,850.5,15.74,3795.8,4.23,6.983,6964.0,0.97843,0,train
P19,25,3,760.9,19.7,3802.0,2.52,6.944,6976.0,0.99217,0,train
P19,26,1,919.6,17.42,4910.8,5.07,6.917,7006.2,1.0,0,train
P19,26,2,777.3,21.38,4305.7,3.86,6.893,7016.4,1.0,0,train
P19,26,3,868.8,23.84,5998.6,4.86,6.896,6994.8,1.0,1,train
P20,1,1,773.8,21.66,4323.9,4.36,6.724,6988.4,0.0149,0,test
P20,1,2,609.8,19.43,2409.3,5.44,6.749,6973.4,0.02116,0,test
P20,1,3,667.0,16.16,2396.6,4.86,6.75,6976.4,0.02662,0,test
P20,2,1,728.0,21.57,3810.4,6.07,6.915,6983.0,0.03836,0,test
P20,2,2,624.8,19.27,2506.6,5.87,6.918,6984.5,0.04437,0,test
P20,2,3,628.2,16.11,2118.8,5.58,6.927,7002.2,0.04902,0,test
P20,3,1,757.4,15.98,3056.8,6.3,6.837,6978.9,0.05683,0,test
P20,3,2,648.0,19.32,2703.8,5.7,6.818,6994.3,0.06378,0,test
P20,4,1,762.7,17.62,3416.1,6.29,6.824,6962.8,0.07359,0,test
P20,4,2,728.6,17.54,3103.4,7.77,6.815,6980.4,0.08112,0,test
P20,5,1,754.4,20.68,3924.1,6.61,6.881,6997.0,0.09335,0,test
P20,5,2,701.3,16.91,2771.6,6.34,6.891,7002.4,0.10092,0,test
P20,6,1,769.6,18.87,3725.9,7.77,6.901,6997.4,0.11139,0,test
P20,6,2,605.2,14.42,1761.0,7.04,6.853,6997.2,0.11513,0,test
P20,7,1,662.7,25.02,3663.1,5.72,7.038,6989.6,0.12587,0,test
P20,7,2,643.7,18.03,2490.6,5.8,7.021,6996.5,0.13189,0,test
P20,7,3,646.4,19.05,2652.7,5.4,7.002,7000.1,0.13909,0,test
P20,8,1,699.9,15.79,2577.4,4.36,6.784,6997.2,0.14562,0,test
P20,8,2,664.1,10.5,1543.7,7.31,6.792,6982.7,0.14911,0,test
P20,9,1,761.9,16.83,3257.4,6.18,6.822,7020.2,0.15791,0,test
P20,9,2,681.2,18.75,2900.8,6.24,6.835,6997.5,0.16409,0,test
P20,9,3,662.9,16.64,2437.1,6.2,6.838,6979.6,0.16934,0,test
P20,10,1,680.1,18.1,2790.1,7.03,6.92,7006.3,0.17711,0,test
P20,10,2,644.8,16.75,2320.9,8.14,6.907,7002.0,0.18291,0,test
P20,11,1,755.5,21.11,4016.0,6.59,6.972,6949.3,0.19369,0,test
P20,11,2,728.9,17.31,3065.7,4.88,6.977,6952.0,0.20056,0,test
P20,11,3,669.9,11.27,1685.3,4.67,6.978,6974.1,0.20389,0,test
P20,12,1,665.3,17.02,2511.6,4.39,6.871,7012.5,0.20952,0,test
P20,12,2,737.4,16.22,2939.4,4.76,6.857,7003.2,0.21748,0,test
P20,12,3,644.8,13.31,1845.0,4.53,6.866,6995.9,0.22175,0,test
P20,13,1,655.8,11.6,1663.1,6.69,6.715,7014.9,0.22542,0,test
P20,13,2,689.3,19.28,3054.1,5.19,6.712,7012.3,0.23336,0,test
P20,13,3,703.0,21.03,3464.9,4.72,6.704,7007.6,0.24312,0,test
P20,14,1,653.6,17.92,2551.8,7.39,7.046,6966.1,0.24877,0,test
P20,14,2,683.5,16.98,2643.4,7.84,7.028,6952.9,0.25566,0,test
P20,15,1,721.5,13.57,2354.0,7.56,6.85,7001.5,0.26155,0,test
P20,15,2,728.2,15.29,2702.1,9.09,6.818,7014.5,0.26859,0,test
P20,16,1,666.3,16.75,2479.3,4.22,6.744,6984.8,0.27406,0,test
P20,16,2,762.4,16.53,3202.7,3.45,6.756,6970.2,0.28172,0,test
P20,16,3,729.1,20.09,3560.7,4.12,6.743,6959.6,0.291,0,test
P20,17,1,791.6,16.68,3483.7,5.19,6.858,7014.6,0.30024,0,test
P20,17,2,750.8,23.54,4423.5,6.32,6.865,7007.3,0.31238,0,test
P20,18,1,732.8,21.67,3878.7,7.19,6.731,6984.5,0.32427,0,test
P20,18,2,704.5,21.68,3587.4,6.92,6.733,6984.5,0.33332,0,test
P20,19,1,778.7,18.44,3726.8,6.78,6.855,6979.0,0.34238,0,test
P20,19,2,774.7,17.66,3533.4,8.91,6.844,6981.1,0.35031,0,test
P20,20,1,858.0,17.55,4305.3,6.58,6.732,7007.7,0.36339,0,test
P20,20,2,747.5,15.02,2797.6,7.39,6.726,7027.6,0.37015,0,test
P20,21,1,736.6,17.87,3232.0,6.79,6.762,6996.5,0.37885,0,test
P20,21,2,733.4,17.7,3172.7,6.27,6.797,7001.9,0.38702,0,test
P20,22,1,773.9,17.82,3558.1,7.54,6.775,7042.9,0.39647,0,test
P20,22,2,762.7,22.18,4301.9,7.71,6.784,7009.2,0.40881,0,test
P20,23,1,836.1,18.4,4288.6,5.57,6.806,7007.0,0.42245,0,test
P20,23,2,793.0,18.25,3825.9,3.33,6.812,7005.5,0.43345,0,test
P20,23,3,719.1,19.87,3424.0,3.96,6.821,7001.3,0.44352,0,test
P20,24,1,689.0,16.09,2545.9,9.06,6.898,6990.4,0.4488,0,test
P20,24,2,712.4,15.55,2629.6,9.86,6.914,6979.2,0.45542,0,test
P20,25,1,780.7,20.31,4126.4,7.43,7.004,7000.9,0.46822,0,test
P20,25,2,734.0,20.3,3645.7,7.79,7.028,6992.4,0.47686,0,test
P20,26,1,735.3,13.26,2390.8,6.54,6.868,7007.5,0.48229,0,test
P20,26,2,764.4,19.52,3802.7,6.48,6.881,7007.4,0.49248,0,test
P20,27,1,792.3,17.94,3753.2,5.37,6.74,6985.8,0.50452,0,test
P20,27,2,690.1,19.03,3021.3,6.05,6.739,6982.4,0.51237,0,test
P20,27,3,715.6,14.74,2515.5,5.59,6.752,7015.4,0.51923,0,test
P20,28,1,805.4,18.33,3964.2,6.52,6.724,7033.1,0.53048,0,test
P20,28,2,720.1,19.08,3298.1,5.26,6.709,7016.7,0.54041,0,test
P20,29,1,724.5,17.3,3027.4,6.99,6.73,6966.6,0.54707,0,test
P20,29,2,674.3,18.53,2808.4,4.48,6.77,6975.2,0.55461,0,test
P20,30,1,768.5,18.89,3718.1,7.37,6.934,6983.4,0.56511,0,test
P20,30,2,699.7,17.94,2928.5,7.04,6.926,6978.1,0.5723,0,test
P20,31,1,929.1,19.12,5502.0,4.59,6.939,6992.5,0.5902,0,test
P20,31,2,732.6,17.84,3192.2,5.21,6.952,6978.7,0.59818,0,test
P20,31,3,751.6,12.16,2290.2,4.29,6.947,6989.5,0.6035,0,test
P20,32,1,838.6,16.45,3855.2,3.89,6.868,7007.3,0.61545,0,test
P20,32,2,781.3,20.93,4259.2,4.57,6.865,6998.9,0.62937,0,test
P20,32,3,744.9,17.3,3199.5,6.15,6.879,6990.4,0.63904,0,test
P20,33,1,863.8,19.57,4866.1,4.64,6.731,6978.8,0.65239,0,test
P20,33,2,694.4,18.97,3048.3,2.95,6.737,6961.5,0.66073,0,test
P20,33,3,676.3,19.19,2925.9,3.79,6.709,6979.2,0.66828,0,test
P20,34,1,766.8,23.21,4547.9,7.73,6.749,6984.3,0.6806,0,test
P20,34,2,766.3,19.71,3859.3,4.86,6.762,6985.7,0.6913,0,test
P20,34,3,759.7,20.52,3947.8,6.29,6.723,6977.6,0.70256,0,test
P20,35,1,792.5,20.62,4315.6,6.51,6.8,6999.9,0.71531,0,test
P20,35,2,716.7,23.08,3952.3,5.49,6.81,7002.6,0.726,0,test
P20,36,1,828.8,16.52,3783.6,4.33,6.756,7010.0,0.73549,0,test
P20,36,2,825.1,17.82,4045.3,6.86,6.751,7010.0,0.74923,0,test
P20,37,1,809.0,14.2,3097.9,6.19,6.775,6961.5,0.7581,0,test
P20,37,2,672.6,20.71,3122.9,6.02,6.789,6962.5,0.76663,0,test
P20,38,1,806.7,24.52,5319.1,5.0,6.903,6965.6,0.78385,0,test
P20,38,2,745.5,23.95,4436.2,3.31,6.919,6990.3,0.79709,0,test
P20,38,3,693.7,16.81,2695.9,4.51,6.91,6961.4,0.8032,0,test
P20,39,1,815.2,18.04,3996.7,8.67,6.888,6993.3,0.81416,0,test
P20,39,2,729.9,20.89,3709.6,8.93,6.863,7002.9,0.82515,0,test
P20,40,1,767.6,16.34,3209.7,8.77,6.847,7013.4,0.83519,0,test
P20,40,2,773.0,20.75,4132.7,8.32,6.863,7011.3,0.8483,0,test
P20,41,1,831.9,18.66,4303.5,4.05,6.864,6984.7,0.86304,0,test
P20,41,2,770.3,16.53,3269.0,4.6,6.842,6971.5,0.87208,0,test
P20,41,3,780.0,19.94,4042.9,4.16,6.852,6983.8,0.88395,0,test
P20,42,1,794.6,16.55,3482.1,4.88,6.792,7001.2,0.89326,0,test
P20,42,2,669.1,17.13,2556.2,4.1,6.79,7016.9,0.9,0,test
P20,42,3,724.3,20.06,3508.1,5.53,6.801,6996.0,0.90882,0,test
P20,43,1,798.7,15.72,3342.7,6.41,6.874,6999.6,0.91883,0,test
P20,43,2,736.8,16.72,3025.9,6.79,6.894,7013.4,0.92631,0,test
P20,44,1,819.1,18.57,4153.6,7.98,6.831,7007.0,0.93786,0,test
P20,44,2,762.1,18.65,3610.7,5.96,6.834,7010.6,0.94782,0,test
P20,45,1,849.3,22.19,5335.2,5.99,6.704,6999.7,0.96283,0,test
P20,45,2,735.1,22.93,4130.1,4.42,6.704,6989.4,0.97498,0,test
P20,46,1,857.3,15.74,3855.2,5.01,6.955,6977.0,0.9862,0,test
P20,46,2,778.2,16.53,3336.5,4.5,6.975,6997.0,0.99556,0,test
P20,46,3,751.0,13.89,2611.5,3.4,6.984,7004.4,1.0,1,test
P21,1,1,703.6,19.47,3213.0,5.83,6.997,7046.1,0.00741,0,test
P21,1,2,706.3,13.91,2313.5,4.3,6.991,7052.0,0.01136,0,test
P21,2,1,740.3,18.3,3342.4,6.44,6.808,7035.1,0.01856,0,test
P21,2,2,710.7,22.35,3762.8,5.81,6.828,7037.0,0.02813,0,test
P21,3,1,729.7,14.84,2634.6,8.91,7.078,7037.1,0.03381,0,test
P21,3,2,692.3,19.17,3062.3,9.14,7.088,7029.7,0.04092,0,test
P21,4,1,742.2,20.25,3718.0,6.78,7.002,7004.5,0.04888,0,test
P21,4,2,699.9,20.01,3267.6,6.91,7.008,6997.0,0.05674,0,test
P21,5,1,699.7,15.57,2541.0,6.31,7.022,6996.2,0.06137,0,test
P21,5,2,705.1,24.99,4142.1,5.46,7.044,7003.0,0.06993,0,test
P21,6,1,771.3,15.98,3169.6,7.1,6.981,7033.7,0.07609,0,test
P21,6,2,712.9,18.24,3089.2,6.33,6.974,7047.0,0.08271,0,test
P21,7,1,770.7,20.46,4052.1,8.7,6.999,7036.6,0.09499,0,test
P21,7,2,746.9,16.84,3131.6,6.87,6.961,7028.8,0.10221,0,test
P21,8,1,879.1,16.01,4124.2,6.71,6.766,7046.5,0.11238,0,test
P21,8,2,665.6,17.85,2635.7,7.2,6.775,7045.5,0.11745,0,test
P21,9,1,689.7,17.75,2813.9,3.97,6.876,7047.9,0.12364,0,test
P21,9,2,651.9,19.0,2691.1,3.99,6.865,7045.9,0.12936,0,test
P21,9,3,694.4,17.05,2740.5,5.07,6.89,7045.5,0.1349,0,test
P21,10,1,826.2,19.64,4468.7,4.05,6.813,7012.7,0.14536,0,test
P21,10,2,699.3,16.43,2678.0,5.81,6.805,7016.6,0.15098,0,test
P21,11,1,794.9,19.48,4104.2,7.65,6.94,7031.9,0.15938,0,test
P21,11,2,711.4,20.19,3405.7,4.79,6.931,7014.8,0.16675,0,test
P21,12,1,788.7,18.26,3786.4,8.18,6.898,7019.2,0.17506,0,test
P21,12,2,713.4,16.37,2777.2,9.5,6.93,7034.9,0.1797,0,test
P21,13,1,871.0,12.93,3271.0,6.57,7.007,7015.0,0.18778,0,test
P21,13,2,765.1,15.1,2945.9,6.36,7.026,7010.3,0.19441,0,test
P21,14,1,760.5,22.1,4261.6,5.57,6.967,7027.3,0.20527,0,test
P21,14,2,622.2,17.41,2247.1,6.66,6.986,7033.4,0.20919,0,test
P21,15,1,843.0,19.4,4596.3,7.08,7.032,7032.2,0.221,0,test
P21,15,2,693.3,20.3,3252.5,7.96,7.035,7051.2,0.22881,0,test
P21,16,1,721.9,16.99,2951.2,9.14,6.817,7004.6,0.23393,0,test
P21,16,2,652.3,18.55,2631.6,9.69,6.805,7022.7,0.23964,0,test
P21,17,1,844.7,22.55,5363.5,5.97,6.858,6991.2,0.25302,0,test
P21,17,2,722.8,18.08,3148.4,7.16,6.847,7002.3,0.25975,0,test
P21,18,1,787.5,23.65,4888.8,6.01,6.907,7040.6,0.27082,0,test
P21,18,2,662.1,20.35,2973.4,6.46,6.911,7051.1,0.27749,0,test
P21,18,3,729.0,14.62,2590.5,6.47,6.925,7024.5,0.28305,0,test
P21,19,1,903.3,16.4,4460.6,7.5,6.814,7026.4,0.29263,0,test
P21,19,2,671.1,17.51,2628.7,6.31,6.82,7056.5,0.29856,0,test
P21,20,1,806.2,21.23,4599.9,7.23,6.952,7035.3,0.30983,0,test
P21,20,2,720.4,16.79,2903.7,7.92,6.959,7039.3,0.31614,0,test
P21,21,1,770.0,15.78,3118.1,6.46,6.871,7037.6,0.32224,0,test
P21,21,2,741.1,17.46,3195.7,6.06,6.884,7031.5,0.32926,0,test
P21,22,1,817.5,12.19,2714.9,5.69,6.938,7027.7,0.33397,0,test
P21,22,2,736.5,17.62,3185.3,6.6,6.952,7030.8,0.34079,0,test
P21,23,1,884.9,16.2,4227.6,5.86,6.853,7033.2,0.35221,0,test
P21,23,2,758.2,16.45,3152.2,6.27,6.834,7027.7,0.35814,0,test
P21,24,1,688.0,18.67,2946.2,5.6,6.905,7022.9,0.3648,0,test
P21,24,2,666.9,16.71,2477.0,7.03,6.912,7017.7,0.36971,0,test
P21,24,3,737.1,18.46,3342.3,4.71,6.89,7011.1,0.37763,0,test
P21,25,1,760.2,16.35,3150.6,8.15,6.969,7026.1,0.38439,0,test
P21,25,2,759.9,18.97,3651.1,7.89,6.966,7025.4,0.39319,0,test
P21,26,1,858.1,23.31,5720.7,5.73,6.859,6986.4,0.40878,0,test
P21,26,2,700.6,19.22,3145.8,6.63,6.855,7000.8,0.41508,0,test
P21,27,1,823.2,14.5,3275.0,6.3,6.867,7022.6,0.42165,0,test
P21,27,2,723.9,16.98,2965.8,6.48,6.878,7039.2,0.42818,0,test
P21,28,1,697.1,17.56,2844.3,6.11,6.993,7025.1,0.4347,0,test
P21,28,2,775.8,13.34,2675.7,5.72,6.973,7033.6,0.44009,0,test
P21,28,3,689.1,22.39,3543.6,4.76,7.001,7033.2,0.4484,0,test
P21,29,1,858.6,16.73,4111.3,7.48,6.901,7043.2,0.45867,0,test
P21,29,2,727.2,17.95,3163.8,7.89,6.887,7018.4,0.46689,0,test
P21,30,1,829.9,18.2,4178.6,6.86,6.772,7043.3,0.47729,0,test
P21,30,2,751.8,15.82,2980.4,6.75,6.789,7039.4,0.48337,0,test
P21,31,1,817.1,15.43,3433.4,7.14,7.022,7026.1,0.4916,0,test
P21,31,2,736.6,22.42,4054.1,5.36,6.976,7053.1,0.50074,0,test
P21,32,1,863.6,20.7,5146.4,7.69,7.022,6997.9,0.51446,0,test
P21,32,2,839.6,21.5,5053.3,5.96,7.02,7027.4,0.52754,0,test
P21,32,3,784.1,18.75,3842.4,6.38,7.033,7012.2,0.53663,0,test
P21,33,1,790.3,17.15,3571.0,5.53,6.834,6993.7,0.54428,0,test
P21,33,2,731.6,16.54,2951.9,6.78,6.84,7005.5,0.55033,0,test
P21,34,1,858.7,23.2,5702.0,4.46,7.026,7024.9,0.56466,0,test
P21,34,2,766.9,18.14,3557.0,4.59,7.019,7019.3,0.57315,0,test
P21,34,3,716.6,17.72,3034.1,3.21,7.007,7025.3,0.58014,0,test
P21,35,1,795.9,19.76,4173.1,9.55,6.929,7040.6,0.58925,0,test
P21,35,2,755.3,15.81,3005.8,8.98,6.931,7037.4,0.59479,0,test
P21,36,1,783.7,18.92,3872.7,5.72,6.935,7042.1,0.6036,0,test
P21,36,2,721.9,16.81,2919.1,5.77,6.919,7020.0,0.61025,0,test
P21,37,1,917.3,14.75,4137.1,3.82,6.798,7042.7,0.62076,0,test
P21,37,2,781.3,24.07,4898.9,5.14,6.799,7049.7,0.63544,0,test
P21,37,3,797.4,15.17,3214.2,4.54,6.801,7040.0,0.64174,0,test
P21,38,1,737.4,14.25,2583.6,5.79,6.799,7013.2,0.64662,0,test
P21,38,2,797.3,13.37,2833.9,6.53,6.797,7012.5,0.65224,0,test
P21,39,1,891.8,14.0,3712.9,8.16,6.907,7025.2,0.66031,0,test
P21,39,2,762.8,20.06,3891.8,7.8,6.924,7022.6,0.66995,0,test
P21,40,1,899.0,20.25,5455.5,6.54,7.038,7021.4,0.68591,0,test
P21,40,2,759.3,15.47,2973.5,6.64,7.01,7014.9,0.69314,0,test
P21,41,1,743.1,17.41,3205.4,5.8,6.84,7035.1,0.70032,0,test
P21,41,2,769.0,17.93,3535.1,5.47,6.821,7033.3,0.70708,0,test
P21,42,1,861.6,19.21,4753.8,6.88,6.925,7000.9,0.72061,0,test
P21,42,2,827.2,19.81,4518.6,5.26,6.908,6996.5,0.73225,0,test
P21,42,3,769.8,19.46,3842.8,6.99,6.926,7014.3,0.74082,0,test
P21,43,1,757.6,12.65,2420.9,5.36,6.814,7024.3,0.74507,0,test
P21,43,2,783.0,14.86,3036.0,3.59,6.817,7019.1,0.7522,0,test
P21,43,3,750.5,17.65,3313.0,4.57,6.815,7021.3,0.75931,0,test
P21,44,1,860.4,17.35,4281.0,6.49,7.019,7049.7,0.76791,0,test
P21,44,2,800.9,16.99,3633.0,6.47,7.029,7017.8,0.77665,0,test
P21,45,1,797.8,16.69,3540.3,5.04,6.913,7065.3,0.78612,0,test
P21,45,2,707.4,11.61,1937.3,4.0,6.901,7048.2,0.78985,0,test
P21,45,3,760.1,17.28,3328.3,4.42,6.894,7049.3,0.79705,0,test
P21,46,1,876.0,17.25,4412.3,6.15,6.882,7002.5,0.80797,0,test
P21,46,2,755.9,18.86,3591.9,5.51,6.908,6988.2,0.81741,0,test
P21,47,1,802.7,16.21,3481.4,8.59,6.867,7023.5,0.82415,0,test
P21,47,2,766.9,17.44,3419.3,8.51,6.858,7028.7,0.83278,0,test
P21,48,1,984.0,16.53,5335.0,6.19,7.043,7077.5,0.84559,0,test
P21,48,2,812.2,19.06,4191.0,7.51,7.029,7069.8,0.85587,0,test
P21,49,1,811.6,18.7,4105.2,7.86,7.013,7023.4,0.86659,0,test
P21,49,2,832.0,19.78,4565.2,9.07,7.008,7010.9,0.87801,0,test
P21,50,1,957.0,20.0,6106.6,4.81,6.86,7035.3,0.89459,0,test
P21,50,2,846.8,15.82,3780.3,4.53,6.832,7025.7,0.90357,0,test
P21,51,1,878.0,15.66,4023.5,9.39,7.05,7010.7,0.91225,0,test
P21,51,2,817.8,18.23,4063.9,9.49,7.055,7018.6,0.92196,0,test
P21,52,1,883.4,14.69,3820.9,4.86,6.905,6975.4,0.93096,0,test
P21,52,2,805.3,15.37,3323.9,6.46,6.904,6989.9,0.938,0,test
P21,53,1,888.3,21.64,5690.8,8.16,6.964,7034.4,0.95276,0,test
P21,53,2,819.4,18.84,4215.7,7.0,6.982,7020.1,0.96101,0,test
P21,54,1,862.4,20.39,5055.9,5.83,7.009,7030.2,0.97257,0,test
P21,54,2,747.2,18.65,3471.3,6.91,7.005,7047.9,0.98036,0,test
P21,54,3,895.0,15.36,4102.5,4.94,7.014,7049.6,0.99033,0,test
P21,55,1,849.6,18.96,4561.5,5.74,6.9,7035.6,1.0,0,test
P21,55,2,783.2,15.32,3133.4,5.77,6.915,7050.8,1.0,1,test
P22,1,1,780.5,16.62,3374.4,5.36,6.692,6998.3,0.01025,0,train
P22,1,2,768.1,21.39,4205.3,3.65,6.678,7006.0,0.0224,0,train
P22,1,3,793.2,17.61,3693.1,4.55,6.696,6994.0,0.03276,0,train
P22,2,1,857.0,16.7,4089.0,4.6,6.806,7046.6,0.04299,0,train
P22,2,2,763.9,20.52,3991.8,5.3,6.805,7037.7,0.0559,0,train
P22,2,3,767.3,18.92,3712.7,4.46,6.802,7025.8,0.06623,0,train
P22,3,1,849.1,18.71,4496.0,3.97,6.818,7035.6,0.08115,0,train
P22,3,2,862.1,15.15,3754.3,4.69,6.824,7045.7,0.0918,0,train
P22,3,3,829.4,18.76,4301.5,5.92,6.823,7049.4,0.10584,0,train
P22,4,1,883.8,19.24,5010.3,5.55,6.888,6963.3,0.12052,0,train
P22,4,2,775.8,20.34,4079.7,6.1,6.888,6974.8,0.13043,0,train
P22,4,3,811.8,16.9,3712.4,4.38,6.877,6987.6,0.14036,0,train
P22,5,1,834.1,16.86,3909.4,4.81,6.961,7024.2,0.15248,0,train
P22,5,2,807.5,17.74,3855.1,4.78,6.947,7036.1,0.16509,0,train
P22,5,3,815.4,19.77,4380.9,4.87,6.925,7020.1,0.17785,0,train
P22,6,1,956.5,17.38,5299.7,7.37,6.776,7008.9,0.19466,0,train
P22,6,2,744.2,14.91,2752.5,7.05,6.755,7005.8,0.20123,0,train
P22,6,3,754.8,16.67,3165.8,5.34,6.745,6994.2,0.2109,0,train
P22,7,1,850.7,22.09,5330.0,4.72,6.903,7030.1,0.22594,0,train
P22,7,2,750.2,19.13,3588.8,6.64,6.885,7030.9,0.23582,0,train
P22,8,1,863.0,16.15,4009.2,6.69,6.955,7010.2,0.24853,0,train
P22,8,2,753.5,20.01,3787.0,6.69,6.937,6999.5,0.2603,0,train
P22,8,3,729.5,23.08,4093.9,6.55,6.942,6998.6,0.27172,0,train
P22,9,1,900.7,19.93,5389.2,4.91,6.884,7018.0,0.28487,0,train
P22,9,2,821.1,17.88,4017.8,3.56,6.866,7000.6,0.29708,0,train
P22,9,3,788.7,17.5,3629.6,4.04,6.848,7016.4,0.30771,0,train
P22,10,1,899.8,20.7,5585.6,4.01,6.801,6996.2,0.32672,0,train
P22,10,2,823.4,21.12,4772.2,4.29,6.836,7024.1,0.34144,0,train
P22,10,3,766.4,18.43,3608.6,4.57,6.816,7010.0,0.35141,0,train
P22,11,1,849.9,13.63,3281.4,6.05,6.768,6972.1,0.36039,0,train
P22,11,2,760.3,18.48,3560.9,6.32,6.766,6994.8,0.37142,0,train
P22,12,1,902.1,18.65,5058.9,3.84,6.941,7043.3,0.38944,0,train
P22,12,2,825.6,17.9,4067.0,4.04,6.922,7024.2,0.40051,0,train
P22,12,3,835.4,13.67,3180.5,4.91,6.9,7017.4,0.40984,0,train
P22,13,1,764.7,20.5,3995.4,7.06,6.806,7016.0,0.42289,0,train
P22,13,2,812.3,20.43,4493.9,6.0,6.813,7004.5,0.43585,0,train
P22,13,3,783.0,20.08,4103.6,6.25,6.79,7025.0,0.44683,0,train
P22,14,1,889.8,19.17,5058.2,5.59,6.888,6991.2,0.46256,0,train
P22,14,2,875.6,16.5,4216.8,6.62,6.873,7002.2,0.47572,0,train
P22,15,1,825.2,18.78,4262.6,7.84,6.964,6983.1,0.48791,0,train
P22,15,2,840.2,13.13,3090.6,9.2,6.948,6986.0,0.49595,0,train
P22,16,1,782.1,20.1,4099.0,6.11,6.834,7024.3,0.50634,0,train
P22,16,2,735.6,17.68,3188.1,5.17,6.834,7011.2,0.51498,0,train
P22,16,3,821.4,20.82,4681.5,6.19,6.816,7003.3,0.53079,0,train
P22,17,1,849.0,16.69,4008.6,3.47,6.696,7016.9,0.54206,0,train
P22,17,2,826.1,15.54,3534.1,4.58,6.694,7010.4,0.55294,0,train
P22,17,3,837.1,11.81,2758.9,5.82,6.701,7013.5,0.56067,0,train
P22,18,1,874.2,18.22,4640.6,3.85,6.784,7008.3,0.57551,0,train
P22,18,2,808.1,19.79,4306.8,4.75,6.784,7022.6,0.58784,0,train
P22,18,3,797.6,13.81,2929.2,4.83,6.784,7027.7,0.59509,0,train
P22,19,1,895.4,18.72,5002.7,6.88,6.748,7012.7,0.61259,0,train
P22,19,2,796.6,22.06,4665.7,7.29,6.766,7023.1,0.62776,0,train
P22,20,1,939.2,16.72,4917.0,6.79,7.047,7003.3,0.64309,0,train
P22,20,2,814.8,20.92,4628.7,5.28,7.051,7029.9,0.65485,0,train
P22,21,1,878.5,17.08,4392.8,6.16,6.798,7010.0,0.66832,0,train
P22,21,2,804.6,19.26,4155.9,5.91,6.834,7011.8,0.67922,0,train
P22,21,3,779.6,15.58,3156.1,6.24,6.8,7015.3,0.68691,0,train
P22,22,1,945.8,20.59,6138.7,7.52,6.704,7011.8,0.70509,0,train
P22,22,2,775.2,16.92,3388.7,7.35,6.697,7000.4,0.71434,0,train
P22,23,1,811.6,20.19,4433.1,6.17,6.703,7024.7,0.73102,0,train
P22,23,2,850.2,11.98,2886.2,5.33,6.707,7020.8,0.73954,0,train
P22,23,3,837.4,17.35,4056.5,6.38,6.699,7016.0,0.7531,0,train
P22,24,1,899.5,15.37,4145.4,4.67,6.758,7002.6,0.76621,0,train
P22,24,2,868.0,15.05,3779.7,4.68,6.781,7023.4,0.77753,0,train
P22,24,3,811.0,18.28,4008.2,5.7,6.779,7004.6,0.79074,0,train
