press_id,press_model,cycle_index,ts_start,shift,glue_type,wood_species,wood_moisture_pct,charge_thickness_mm,charge_area_m2,cycle_duration_min,n_activations,t_hf_total_min,u_anode_v_mean,u_anode_v_std,i_anode_a_mean,i_anode_a_max,p_anode_kw,i_prim_rms_a,cos_phi,u_ripple_v,i_inrush_peak_a_max,t_inrush_ms_mean,i2t_cycle_a2s,i2t_cum_a2s,t_hall_c,t_cabinet_c,t_fuse_holder_c,dt_fuse_cabinet_k,r_fuse_est_mohm,press_hours_total,hydraulic_pressure_bar,glue_batch_id,fuse_blown,damage_true,rul_cycles,blow_within_5,censored,split
P10,HFP-2400,28,2025-01-21 11:10,F,PVAc_D4,Buche,10.2,38.0,1.955,70.0,2,14.16,7021.3,10.45,6.7,6.734,47.04,82.61,0.9132,62.33,871.9,13.9,6277.2,242242.4,14.45,25.33,26.6,1.27,0.6384,8918.9,179.5,B7499,0,0.43874,26,0,0,train
P10,HFP-2400,29,2025-01-21 12:37,F,PVAc_D3,Eiche,9.05,22.0,2.494,59.2,3,12.21,6971.7,10.26,6.7,6.734,46.71,82.78,0.9049,62.24,825.1,17.05,10159.5,252401.9,13.59,24.68,35.08,10.39,0.7436,8919.9,180.6,B5580,0,0.45536,25,0,0,train
P10,HFP-2400,30,2025-01-21 13:48,F,PVAc_D3,Esche,10.58,30.0,1.921,59.8,3,14.8,7001.3,6.67,6.716,6.739,47.02,81.91,0.9207,67.06,882.8,15.06,10687.4,263089.3,13.84,26.49,39.87,13.39,0.72,8920.9,177.7,B4093,0,0.47379,24,0,0,train
P10,HFP-2400,31,2025-01-21 15:00,S,PVAc_D4,Fichte,8.51,30.0,1.811,60.6,3,15.78,7000.0,9.63,6.7,6.711,46.9,83.24,0.9035,63.32,828.2,18.65,11831.8,274921.1,14.55,25.28,36.11,10.82,0.6096,8921.9,184.3,B7186,0,0.49149,23,0,0,train
P10,HFP-2400,32,2025-01-21 16:12,S,PVAc_D4,Fichte,12.59,18.0,2.794,60.3,2,9.88,7018.9,8.43,6.816,6.855,47.84,84.23,0.9109,63.86,873.7,21.05,9970.6,284891.7,14.3,25.04,35.13,10.09,0.8956,8922.9,175.9,B9089,0,0.51193,22,0,0,train
P10,HFP-2400,33,2025-01-21 17:21,S,PUR,Eiche,8.7,30.0,2.048,67.2,3,18.24,7000.3,8.02,6.7,6.739,46.9,82.05,0.9167,63.23,835.9,17.06,10591.9,295483.5,14.06,25.39,36.66,11.27,0.7129,8924.0,185.3,B1882,0,0.53234,21,0,0,train
P10,HFP-2400,34,2025-01-21 18:37,S,PVAc_D4,Fichte,11.56,38.0,2.35,73.8,3,17.13,7029.7,10.29,6.761,6.79,47.53,84.13,0.9061,68.77,892.3,18.47,13123.2,308606.7,13.8,23.19,34.71,11.52,0.9764,8925.3,176.3,B5882,0,0.55809,20,0,0,train
P10,HFP-2400,35,2025-01-21 20:07,S,PUR,Eiche,11.15,22.0,2.616,53.0,2,15.3,7005.3,9.37,6.78,6.811,47.5,83.81,0.909,63.09,837.4,19.53,8921.1,317527.9,12.28,22.78,31.46,8.67,0.7565,8926.1,183.5,B8999,0,0.57676,19,0,0,train
P10,HFP-2400,36,2025-01-21 21:09,S,PVAc_D3,Fichte,9.64,22.0,2.166,53.2,2,11.83,6996.8,9.15,6.71,6.722,46.95,81.91,0.9192,70.11,830.8,16.47,7340.4,324868.2,12.75,23.08,38.34,15.26,0.7892,8927.0,174.5,B6859,0,0.59073,18,0,0,train
P10,HFP-2400,37,2025-01-21 22:20,N,PVAc_D4,Eiche,10.04,30.0,2.942,65.8,3,12.8,7013.3,13.29,6.7,6.72,46.99,83.34,0.9042,70.66,841.3,19.35,12174.7,337043.0,10.98,21.46,32.25,10.78,0.6924,8928.1,174.3,B8824,0,0.61454,17,0,0,train
P10,HFP-2400,38,2025-01-21 23:40,N,PVAc_D3,Buche,11.85,22.0,2.152,59.4,3,11.87,7033.3,8.05,6.785,6.822,47.72,84.25,0.9085,69.66,912.7,17.88,13217.6,350260.5,10.82,21.92,35.28,13.36,0.7017,8929.1,176.9,B3712,0,0.64022,16,0,0,train
P10,HFP-2400,39,2025-01-22 00:54,N,PVAc_D3,Eiche,9.71,38.0,2.331,73.0,3,16.08,7011.7,6.39,6.7,6.729,46.98,82.56,0.9126,60.08,912.7,19.27,13332.7,363593.3,12.27,23.61,35.13,11.52,0.8696,8930.3,175.4,B4867,0,0.66517,15,0,0,train
P10,HFP-2400,40,2025-01-22 02:28,N,PVAc_D3,Esche,10.58,30.0,1.958,63.4,3,15.01,6993.1,10.8,6.7,6.741,46.85,82.57,0.91,71.14,866.8,18.3,12840.2,376433.4,9.16,21.25,32.38,11.13,0.8575,8931.4,180.5,B2137,0,0.68993,14,0,0,train
P10,HFP-2400,41,2025-01-22 03:43,N,PVAc_D4,Buche,11.88,38.0,2.552,72.3,3,17.02,7019.5,7.03,6.826,6.851,47.91,84.31,0.9114,63.45,915.2,19.82,14173.5,390606.9,9.78,21.63,38.15,16.52,0.7716,8932.6,183.1,B6888,0,0.71852,13,0,0,train
P10,HFP-2400,42,2025-01-22 05:08,N,PUR,Esche,7.8,25.0,1.924,58.9,2,14.39,6998.9,9.76,6.7,6.727,46.89,82.9,0.9072,69.03,994.4,20.63,10818.6,401425.5,9.68,21.89,36.94,15.05,0.9349,8933.6,191.1,B4197,0,0.74186,12,0,0,train
P10,HFP-2400,43,2025-01-22 06:17,F,PVAc_D4,Fichte,11.14,18.0,1.873,49.4,3,12.43,6994.9,10.28,6.7,6.736,46.87,82.67,0.9091,70.99,856.0,19.15,13060.5,414486.0,9.05,20.03,32.98,12.94,0.87,8934.4,167.7,B5969,0,0.77016,11,0,0,train
P10,HFP-2400,44,2025-01-22 07:17,F,PUR,Buche,9.56,30.0,2.508,66.8,2,16.56,7012.4,11.69,6.707,6.715,47.04,83.56,0.9028,69.7,895.6,18.03,8519.6,423005.6,11.12,22.77,35.18,12.41,0.664,8935.5,174.8,B8986,0,0.78589,10,0,0,train
P10,HFP-2400,45,2025-01-22 08:35,F,PUR,Buche,10.12,22.0,1.55,51.4,2,13.42,7011.8,9.64,6.7,6.701,46.98,83.48,0.9025,68.18,868.0,15.69,7418.6,430424.2,11.68,23.22,34.39,11.17,0.9667,8936.4,179.2,B1828,0,0.79841,9,0,0,train
P10,HFP-2400,46,2025-01-22 09:39,F,PVAc_D4,Esche,12.05,18.0,2.663,55.4,2,11.46,6999.8,8.66,6.8,6.826,47.6,83.82,0.9107,65.0,887.8,19.58,9676.8,440101.0,12.15,21.68,36.25,14.57,0.8605,8937.3,193.8,B7305,0,0.8201,8,0,0,train
P10,HFP-2400,47,2025-01-22 10:53,F,PVAc_D4,Buche,11.1,18.0,3.008,61.7,2,12.75,7019.3,10.35,6.836,6.864,47.99,85.59,0.8991,67.97,959.3,15.79,8513.9,448615.0,13.9,25.92,41.93,16.01,0.8204,8938.3,174.3,B8639,0,0.83703,7,0,0,train
P10,HFP-2400,48,2025-01-22 12:05,F,PUR,Buche,9.81,22.0,2.23,58.4,3,16.27,7019.9,6.64,6.7,6.736,47.03,82.96,0.9093,66.83,916.9,19.39,13296.7,461911.7,12.46,22.84,39.69,16.85,0.8122,8939.3,169.3,B6054,0,0.86248,6,0,0,train
P10,HFP-2400,49,2025-01-22 13:21,F,PUR,Esche,8.01,18.0,2.404,57.0,3,13.06,7027.0,8.67,6.7,6.733,47.08,83.19,0.9076,73.36,1000.7,17.24,13144.7,475056.4,13.51,24.22,40.19,15.98,0.7615,8940.2,182.2,B3092,0,0.89115,5,0,0,train
P10,HFP-2400,50,2025-01-22 14:32,S,PVAc_D4,Fichte,8.37,30.0,2.999,68.7,2,15.81,7009.8,8.66,6.7,6.716,46.97,83.63,0.9006,69.99,909.4,16.41,8209.0,483265.4,14.62,25.34,43.69,18.34,0.9687,8941.4,172.3,B3976,0,0.90579,4,1,0,train
P10,HFP-2400,51,2025-01-22 16:01,S,PUR,Esche,10.62,22.0,2.219,58.5,3,17.01,7012.4,5.14,6.745,6.789,47.3,83.44,0.9091,68.5,934.8,19.33,15060.0,498325.4,14.08,25.83,41.1,15.26,0.9453,8942.4,184.1,B5697,0,0.93964,3,1,0,train
P10,HFP-2400,52,2025-01-22 17:10,S,PVAc_D3,Fichte,7.8,38.0,2.264,69.5,3,15.83,7039.2,11.83,6.7,6.74,47.16,84.17,0.8986,72.29,954.8,18.47,15049.7,513375.1,13.87,23.74,43.99,20.25,1.0618,8943.5,182.1,B1869,0,0.9709,2,1,0,train
P10,HFP-2400,53,2025-01-22 18:39,S,PVAc_D4,Eiche,12.59,30.0,2.592,68.9,3,13.82,7030.3,9.73,6.844,6.866,48.11,86.51,0.8919,68.86,895.9,17.21,12966.7,526341.8,11.8,22.39,40.85,18.46,0.75,8944.7,165.3,B9785,0,0.995,1,1,0,train
P10,HFP-2400,54,2025-01-22 20:00,S,PUR,Buche,11.96,18.0,1.899,54.3,3,12.56,7020.9,5.92,6.805,6.835,47.78,85.61,0.8949,64.28,902.2,20.51,15111.6,541453.4,11.98,23.29,44.85,21.57,1.1831,8945.6,188.8,B2598,1,1.0,0,1,0,train
P11,HFP-3200,1,2025-05-01 17:00,S,PVAc_D3,Esche,12.51,18.0,2.297,50.0,2,9.67,6958.1,7.87,7.055,7.088,49.09,85.5,0.9208,57.68,916.2,18.19,9072.3,9072.3,24.08,34.56,41.54,6.98,0.3891,20955.1,176.7,B4690,0,0.02019,,,1,train
P11,HFP-3200,2,2025-05-01 17:59,S,PVAc_D3,Buche,7.8,38.0,2.235,68.4,3,13.83,6976.6,11.74,6.798,6.823,47.43,82.77,0.919,59.07,848.0,18.31,12297.5,21369.8,23.76,33.62,43.73,10.11,0.4359,20956.3,186.7,B9335,0,0.05109,,,1,train
P11,HFP-3200,3,2025-05-01 19:24,S,PVAc_D3,Eiche,7.87,38.0,2.092,68.9,3,16.84,7000.4,9.13,6.82,6.845,47.74,83.33,0.9188,55.16,944.3,19.65,15843.2,37213.0,23.85,33.22,43.05,9.83,0.5906,20957.4,172.5,B9853,0,0.09165,,,1,train
P11,HFP-3200,4,2025-05-01 20:43,S,PUR,Fichte,9.89,25.0,2.387,60.0,2,15.34,6959.7,6.45,6.925,6.947,48.19,82.57,0.936,56.87,915.8,20.48,10014.9,47227.9,22.05,33.46,41.94,8.48,0.5791,20958.4,180.8,B2158,0,0.11714,,,1,train
P11,HFP-3200,5,2025-05-01 21:57,S,PUR,Esche,9.26,38.0,2.392,75.0,3,17.77,6976.5,12.63,6.889,6.895,48.06,84.71,0.9099,55.86,913.7,19.74,14972.1,62200.0,22.85,31.21,41.06,9.85,0.5462,20959.7,176.2,B6381,0,0.15917,,,1,train
P11,HFP-3200,6,2025-05-01 23:20,N,PVAc_D4,Esche,9.57,22.0,2.214,58.0,2,13.27,6971.6,10.77,6.854,6.881,47.78,83.28,0.9202,59.5,922.6,17.99,9648.3,71848.3,19.79,28.96,38.08,9.12,0.8313,20960.6,179.4,B4808,0,0.18269,,,1,train
P11,HFP-3200,7,2025-05-02 00:35,N,PVAc_D3,Buche,11.04,18.0,2.178,54.3,2,12.51,6982.5,10.31,7.039,7.092,49.15,85.59,0.921,61.23,927.5,14.57,7537.8,79386.1,19.36,27.14,39.28,12.14,0.6761,20961.5,179.1,B1171,0,0.1995,,,1,train
P11,HFP-3200,8,2025-05-02 01:44,N,PUR,Buche,11.25,25.0,1.96,61.6,2,15.45,7000.1,13.89,6.951,6.971,48.66,85.11,0.9169,65.84,956.1,16.77,9260.5,88646.6,19.14,28.24,43.4,15.16,0.6917,20962.6,185.0,B8918,0,0.22118,,,1,train
P11,HFP-3200,9,2025-05-02 02:59,N,PVAc_D4,Buche,10.86,38.0,1.993,73.2,2,16.74,6981.8,10.35,6.949,6.981,48.51,84.74,0.9182,62.39,865.0,18.7,9191.2,97837.8,19.0,28.83,37.46,8.63,0.6081,20963.8,185.1,B9126,0,0.24431,,,1,train
P11,HFP-3200,10,2025-05-02 04:22,N,PUR,Esche,12.22,38.0,2.381,75.0,2,17.72,6999.1,8.73,7.085,7.104,49.59,86.83,0.9159,59.0,911.3,18.08,8760.7,106598.5,18.08,27.3,41.47,14.17,0.5347,20965.0,187.2,B4274,0,0.26367,,,1,train
P11,HFP-3200,11,2025-05-02 05:52,N,PVAc_D4,Buche,12.01,30.0,2.278,66.8,2,15.18,6969.6,6.88,7.007,7.033,48.83,85.82,0.9126,67.24,927.9,18.16,9248.2,115846.7,17.97,28.18,40.29,12.11,0.7079,20966.1,188.2,B3459,0,0.28438,,,1,train
P11,HFP-3200,12,2025-05-02 07:19,F,PVAc_D4,Fichte,9.97,25.0,1.992,59.4,2,13.44,6977.1,9.01,6.915,6.953,48.25,84.41,0.9167,65.59,990.0,19.23,11324.7,127171.4,18.91,28.92,39.55,10.62,0.6177,20967.1,180.3,B4076,0,0.31279,,,1,train
P11,HFP-3200,13,2025-05-02 08:33,F,PVAc_D3,Buche,12.91,22.0,2.463,58.0,2,14.19,6973.6,4.99,7.088,7.12,49.43,86.21,0.9196,58.8,899.8,16.27,8518.2,135689.6,20.32,29.69,39.55,9.86,0.4197,20968.1,186.5,B8149,0,0.33349,,,1,train
P11,HFP-3200,14,2025-05-02 09:43,F,PUR,Fichte,11.39,18.0,2.372,62.8,2,13.95,6983.4,9.56,6.996,7.027,48.86,85.88,0.9124,73.49,855.4,15.04,7084.7,142774.3,21.47,30.11,43.99,13.88,0.8717,20969.2,190.5,B3145,0,0.34903,,,1,train
P11,HFP-3200,15,2025-05-02 11:07,F,PVAc_D3,Esche,10.61,25.0,1.904,57.6,2,12.62,6940.7,10.48,6.938,6.965,48.15,84.65,0.9123,63.1,982.1,20.85,11484.0,154258.3,24.12,33.22,44.68,11.47,0.7605,20970.1,175.2,B9770,0,0.37982,,,1,train
P11,HFP-3200,16,2025-05-02 12:18,F,PUR,Esche,12.38,18.0,2.46,59.1,2,14.25,6965.0,11.67,7.083,7.101,49.33,87.55,0.9037,69.09,908.3,19.65,9182.1,163440.3,22.43,31.7,45.43,13.73,0.7801,20971.1,173.0,B5936,0,0.40213,,,1,train
P11,HFP-3200,17,2025-05-02 13:28,F,PVAc_D3,Buche,8.83,25.0,2.864,60.3,2,11.47,6958.5,10.32,6.817,6.863,47.43,83.57,0.9103,62.4,896.0,15.91,8280.1,171720.4,23.0,31.09,44.5,13.4,0.6903,20972.1,167.6,B2333,0,0.42152,,,1,train
P11,HFP-3200,18,2025-05-02 14:39,S,PVAc_D3,Eiche,11.01,38.0,2.188,68.8,3,14.58,6992.8,6.7,6.995,7.001,48.92,84.69,0.9264,65.03,904.1,19.67,14630.3,186350.7,25.43,34.17,47.18,13.02,0.8205,20973.2,173.0,B5139,0,0.45818,,,1,train
P11,HFP-3200,19,2025-05-02 16:07,S,PVAc_D4,Buche,11.08,18.0,2.766,59.4,2,11.68,6979.4,8.22,7.039,7.057,49.13,86.27,0.9133,59.61,1002.6,18.06,9824.0,196174.7,23.73,33.13,45.49,12.36,0.7896,20974.2,169.6,B2116,0,0.48193,,,1,train
P11,HFP-3200,20,2025-05-02 17:27,S,PUR,Buche,9.01,22.0,2.833,64.3,2,16.97,6958.8,7.75,6.909,6.962,48.08,84.31,0.9146,62.5,992.7,16.92,10071.0,206245.6,24.32,34.53,44.34,9.81,0.7193,20975.3,189.2,B7158,0,0.50746,,,1,train
P11,HFP-3200,21,2025-05-02 18:45,S,PUR,Fichte,9.16,18.0,2.094,57.4,2,14.44,6981.3,9.33,6.814,6.845,47.57,83.32,0.9156,66.23,977.5,22.3,13400.7,219646.3,23.75,33.01,46.37,13.36,0.7293,20976.3,180.7,B6714,0,0.54631,,,1,train
P11,HFP-3200,22,2025-05-02 19:51,S,PVAc_D4,Esche,11.74,38.0,2.297,65.6,3,13.99,6983.3,4.95,7.0,7.02,48.88,85.7,0.9148,65.15,932.5,18.22,14757.7,234404.1,22.85,32.59,45.6,13.01,0.9011,20977.4,183.1,B4377,0,0.58319,,,1,train
P11,HFP-3200,23,2025-05-02 21:17,S,PVAc_D3,Esche,12.36,25.0,1.901,57.3,2,13.58,7003.7,10.76,7.046,7.081,49.35,86.46,0.9153,73.08,1010.0,20.43,13407.7,247811.7,21.72,31.82,47.08,15.26,0.6792,20978.3,178.8,B6259,0,0.61926,,,1,train
P11,HFP-3200,24,2025-05-02 22:23,N,PUR,Eiche,8.94,18.0,2.678,54.8,2,14.83,6947.6,11.97,6.882,6.904,47.81,83.4,0.9195,61.1,973.5,14.79,8713.7,256525.5,21.47,31.12,47.95,16.83,0.8686,20979.2,169.4,B1880,0,0.63929,,,1,train
P11,HFP-3200,25,2025-05-02 23:35,N,PUR,Buche,10.51,30.0,1.906,60.4,3,16.08,7005.4,10.42,6.898,6.919,48.32,84.07,0.9218,62.49,968.9,14.48,12854.4,269379.9,20.94,31.73,44.05,12.32,0.9228,20980.2,180.8,B5637,0,0.67213,,,1,train
P11,HFP-3200,26,2025-05-03 00:50,N,PUR,Esche,9.16,38.0,2.212,71.8,2,16.62,6987.8,12.31,6.858,6.882,47.92,86.19,0.8917,70.39,909.4,19.41,10321.6,279701.5,20.36,28.52,44.73,16.2,0.664,20981.4,161.0,B3264,0,0.69592,,,1,train
P11,HFP-3200,27,2025-05-03 02:11,N,PUR,Eiche,11.07,38.0,2.135,74.0,3,19.06,6955.4,11.34,7.034,7.068,48.93,85.78,0.9147,61.66,980.4,18.97,16612.3,296313.8,19.24,28.92,41.8,12.88,1.0764,20982.7,165.8,B1232,0,0.73778,,,1,train
P11,HFP-3200,28,2025-05-03 03:42,N,PVAc_D4,Buche,8.7,18.0,2.353,58.7,2,10.46,6980.5,7.71,6.86,6.892,47.89,84.8,0.9057,68.16,917.8,20.36,11293.5,307607.2,19.6,32.02,49.45,17.43,0.9282,20983.6,176.8,B8503,0,0.76545,,,1,train
P11,HFP-3200,29,2025-05-03 04:49,N,PVAc_D4,Eiche,14.0,30.0,2.014,64.5,2,14.87,6962.9,11.79,7.057,7.075,49.14,85.82,0.9183,65.87,925.9,17.48,9733.8,317341.0,18.68,27.34,46.87,19.53,0.8792,20984.7,159.4,B2129,0,0.78832,,,1,train
P12,HFP-2400,1,2025-04-06 00:00,N,PVAc_D3,Fichte,9.91,38.0,2.291,66.9,2,16.04,7004.3,3.84,6.747,6.782,47.26,82.83,0.915,50.83,743.5,18.64,6605.3,6605.3,16.92,28.55,41.54,12.99,0.7105,14290.0,173.6,B6679,0,0.01468,43,0,0,train
P12,HFP-2400,2,2025-04-06 01:22,N,PVAc_D4,Eiche,12.09,22.0,2.357,55.6,2,11.44,7017.2,10.01,6.906,6.93,48.46,84.34,0.9215,48.0,745.8,19.81,7136.9,13742.2,17.44,29.73,37.44,7.71,0.6474,14290.9,181.1,B4920,0,0.03486,42,0,0,train
P12,HFP-2400,3,2025-04-06 02:31,N,PVAc_D4,Eiche,10.19,25.0,2.361,63.0,2,10.95,7028.0,12.0,6.804,6.843,47.82,83.55,0.9178,52.64,708.3,18.09,5549.3,19291.5,18.57,30.06,36.03,5.97,0.8885,14292.0,167.4,B8995,0,0.04951,41,0,0,train
P12,HFP-2400,4,2025-04-06 03:43,N,PVAc_D4,Fichte,9.68,22.0,2.643,59.2,2,12.46,7026.4,14.1,6.837,6.864,48.04,82.91,0.9291,48.98,761.9,19.83,6910.5,26202.0,15.32,27.0,30.59,3.59,0.9254,14292.9,189.6,B4139,0,0.06619,40,0,0,train
P12,HFP-2400,5,2025-04-06 04:56,N,PVAc_D3,Fichte,9.16,18.0,2.543,51.4,2,11.9,7047.5,8.88,6.819,6.834,48.06,83.4,0.9242,52.03,673.2,21.65,6482.7,32684.7,16.98,28.0,36.79,8.79,0.8091,14293.8,170.6,B9623,0,0.08099,39,0,0,train
P12,HFP-2400,6,2025-04-06 06:07,F,PUR,Eiche,11.01,30.0,1.996,66.3,2,15.87,7017.3,7.86,6.818,6.844,47.85,83.18,0.9225,50.47,826.4,22.32,8865.8,41550.5,16.82,26.05,34.26,8.21,0.9179,14294.9,171.5,B2621,0,0.10537,38,0,0,train
P12,HFP-2400,7,2025-04-06 07:29,F,PVAc_D4,Fichte,10.06,18.0,1.964,47.5,2,11.21,6993.2,12.76,6.743,6.764,47.16,81.77,0.9249,52.09,726.5,19.15,6303.2,47853.7,16.23,27.98,37.37,9.39,0.6607,14295.7,178.2,B5449,0,0.12037,37,0,0,train
P12,HFP-2400,8,2025-04-06 08:26,F,PUR,Fichte,8.48,25.0,2.15,60.1,3,15.31,7019.6,9.71,6.7,6.732,47.03,81.75,0.9226,48.67,738.3,18.66,9542.2,57395.9,16.91,25.53,32.06,6.53,0.9064,14296.7,181.4,B9222,0,0.14467,36,0,0,train
P12,HFP-2400,9,2025-04-06 09:41,F,PVAc_D4,Eiche,10.64,38.0,2.92,70.7,3,16.61,7029.1,11.52,6.918,6.955,48.63,85.33,0.914,50.32,755.0,18.3,9420.4,66816.3,17.81,27.14,37.31,10.17,0.5248,14297.9,185.9,B1034,0,0.16749,35,0,0,train
P12,HFP-2400,10,2025-04-06 11:10,F,PUR,Eiche,11.65,38.0,2.125,73.9,3,17.36,7034.9,4.01,6.848,6.857,48.18,83.13,0.9294,46.57,738.7,19.87,10340.0,77156.3,19.81,29.06,39.99,10.93,1.0227,14299.1,180.5,B3821,0,0.19156,34,0,0,train
P12,HFP-2400,11,2025-04-06 12:35,F,PVAc_D3,Esche,8.9,38.0,2.732,75.0,3,14.96,7025.4,7.7,6.75,6.813,47.42,83.73,0.9083,52.03,805.5,20.41,10781.1,87937.4,19.28,30.75,37.36,6.61,0.7485,14300.4,169.6,B3468,0,0.22317,33,0,0,train
P12,HFP-2400,12,2025-04-06 14:04,S,PVAc_D4,Esche,9.17,25.0,2.171,56.9,2,12.64,6983.4,11.54,6.723,6.737,46.95,82.0,0.9182,57.43,747.8,15.36,4925.1,92862.5,20.46,31.19,40.24,9.05,0.5899,14301.3,185.4,B8151,0,0.23599,32,0,0,train
P12,HFP-2400,13,2025-04-06 15:16,S,PUR,Fichte,10.95,25.0,2.447,62.0,3,14.34,7015.8,6.87,6.938,6.976,48.67,84.59,0.9228,47.42,776.3,18.65,9794.8,102657.3,21.3,33.34,39.16,5.82,0.7882,14302.3,185.0,B3159,0,0.26259,31,0,0,train
P12,HFP-2400,14,2025-04-06 16:34,S,PUR,Buche,11.17,18.0,2.48,57.8,2,14.94,7016.7,11.7,6.927,6.957,48.61,84.47,0.9229,43.54,772.9,21.49,7831.1,110488.4,20.61,30.59,41.62,11.03,1.0003,14303.3,188.1,B1659,0,0.28402,30,0,0,train
P12,HFP-2400,15,2025-04-06 17:48,S,PVAc_D3,Esche,8.86,25.0,2.449,60.9,2,13.5,7024.5,8.45,6.751,6.771,47.42,82.56,0.9212,51.05,865.2,17.46,6986.9,117475.3,21.38,31.12,47.93,16.81,1.0222,14304.3,184.2,B5611,0,0.29892,29,0,0,train
P12,HFP-2400,16,2025-04-06 19:07,S,PVAc_D4,Eiche,9.26,22.0,2.304,57.4,3,10.87,7010.8,10.68,6.763,6.788,47.41,82.65,0.92,48.69,772.9,16.2,8973.8,126449.1,19.62,30.18,42.96,12.78,0.8523,14305.3,179.4,B2703,0,0.32263,28,0,0,train
P12,HFP-2400,17,2025-04-06 20:17,S,PVAc_D4,Buche,9.97,30.0,2.494,64.4,2,14.68,7013.9,11.99,6.785,6.808,47.59,83.07,0.9187,54.98,816.0,17.0,7401.9,133851.0,18.04,29.08,42.5,13.42,0.8334,14306.4,176.0,B9735,0,0.34098,27,0,0,train
P12,HFP-2400,18,2025-04-06 21:41,S,PUR,Esche,11.62,18.0,2.199,55.0,2,13.43,7042.5,6.49,6.896,6.922,48.57,85.6,0.9099,53.07,707.7,18.96,6294.9,140145.9,17.69,26.18,38.13,11.94,0.9726,14307.3,184.5,B1117,0,0.35719,26,0,0,train
P12,HFP-2400,19,2025-04-06 22:52,N,PVAc_D4,Buche,11.39,22.0,1.592,55.2,3,9.6,7019.5,11.15,6.88,6.929,48.29,84.62,0.9153,51.44,769.3,17.69,9577.0,149722.9,18.88,29.15,44.32,15.16,0.6725,14308.2,180.8,B9734,0,0.38064,25,0,0,train
P12,HFP-2400,20,2025-04-06 23:56,N,PVAc_D3,Eiche,10.56,18.0,1.713,52.3,2,11.44,7007.2,12.55,6.775,6.805,47.48,83.45,0.9124,52.65,832.0,19.64,8099.0,157821.8,17.83,27.92,38.2,10.28,1.2009,14309.1,172.5,B4352,0,0.40331,24,0,0,train
P12,HFP-2400,21,2025-04-07 01:05,N,PUR,Eiche,10.92,18.0,1.9,58.9,2,14.39,7042.4,9.09,6.873,6.885,48.4,84.94,0.9139,51.56,819.3,17.4,7170.3,164992.1,16.33,25.86,42.07,16.21,0.9394,14310.0,192.7,B7865,0,0.42146,23,0,0,train
P12,HFP-2400,22,2025-04-07 02:20,N,PUR,Buche,9.64,18.0,2.436,57.3,2,14.05,7022.7,12.66,6.786,6.807,47.66,84.69,0.9024,53.65,782.6,15.33,5372.8,170364.9,16.68,29.17,36.34,7.17,0.8989,14311.0,170.3,B8404,0,0.43493,22,0,0,train
P12,HFP-2400,23,2025-04-07 03:39,N,PVAc_D4,Buche,12.38,25.0,2.511,57.1,2,13.76,7024.9,6.9,6.886,6.919,48.37,84.81,0.9147,47.73,845.2,17.88,7533.1,177898.1,16.44,26.29,39.21,12.92,1.0063,14311.9,169.2,B4501,0,0.45532,21,0,0,train
P12,HFP-2400,24,2025-04-07 04:56,N,PVAc_D4,Eiche,9.34,25.0,2.516,62.3,3,12.92,7008.8,6.39,6.758,6.769,47.36,83.64,0.9081,56.22,766.4,18.08,9731.8,187629.8,14.95,24.51,34.39,9.88,1.0533,14313.0,170.6,B3402,0,0.48249,20,0,0,train
P12,HFP-2400,25,2025-04-07 06:17,F,PUR,Eiche,8.72,38.0,2.651,75.0,2,20.84,7008.5,14.71,6.812,6.838,47.74,82.67,0.9262,59.56,788.2,20.02,7673.0,195302.8,16.94,29.04,37.6,8.56,0.9268,14314.2,171.7,B7329,0,0.50115,19,0,0,train
P12,HFP-2400,26,2025-04-07 07:51,F,PVAc_D3,Eiche,10.38,18.0,1.975,51.1,2,10.08,7004.6,8.11,6.782,6.825,47.51,83.42,0.9133,52.71,888.2,18.23,8150.1,203453.0,17.41,26.16,37.81,11.65,0.9083,14315.1,171.8,B1785,0,0.5251,18,0,0,train
P12,HFP-2400,27,2025-04-07 09:01,F,PVAc_D4,Eiche,12.68,22.0,2.427,54.2,2,12.66,7027.1,10.74,6.99,7.017,49.12,85.93,0.9166,54.49,902.6,17.56,7802.2,211255.2,18.62,29.98,40.76,10.78,1.0967,14316.0,174.9,B4080,0,0.54804,17,0,0,train
P12,HFP-2400,28,2025-04-07 10:17,F,PVAc_D4,Fichte,10.27,18.0,2.307,55.4,3,9.56,7020.6,10.0,6.771,6.79,47.53,83.67,0.9111,54.43,836.9,21.09,13620.6,224875.8,18.0,28.01,40.04,12.04,1.1591,14316.9,184.5,B7369,0,0.58675,16,0,0,train
P12,HFP-2400,29,2025-04-07 11:32,F,PVAc_D4,Esche,9.51,30.0,1.874,56.1,2,11.24,7041.9,5.6,6.718,6.753,47.31,83.84,0.905,50.27,758.8,18.79,6885.7,231761.5,20.39,31.44,43.85,12.41,0.6397,14317.9,167.1,B8553,0,0.60695,15,0,0,train
P12,HFP-2400,30,2025-04-07 12:38,F,PUR,Buche,7.8,38.0,2.304,75.0,3,19.07,7008.3,8.32,6.7,6.719,46.96,82.94,0.908,58.95,775.4,18.09,10505.8,242267.3,19.85,29.34,43.04,13.69,0.9804,14319.1,168.4,B2917,0,0.63445,14,0,0,train
